label,Filename
0,S74-T-450.txt
0,S74-T-451.txt
0,S74-T-746.txt
0,S74-T-747.txt
0,S53-T-120.txt
0,S53-T-121.txt
0,S53-T-272.txt
0,S53-T-273.txt
0,S73-T-324.txt
0,S73-T-325.txt
0,S73-T-376.txt
0,S73-T-377.txt
0,S73-T-796.txt
0,S73-T-797.txt
0,S1-T-488.txt
0,S1-T-489.txt
0,S57-T-660.txt
0,S57-T-661.txt
0,S18-T-294.txt
0,S18-T-295.txt
0,S18-T-308.txt
0,S18-T-309.txt
0,S22-T-770.txt
0,S22-T-771.txt
0,S26-T-2.txt
0,S26-T-3.txt
0,S26-T-4.txt
0,S26-T-5.txt
0,S26-T-6.txt
0,S26-T-7.txt
0,S26-T-8.txt
0,S26-T-9.txt
0,S26-T-10.txt
0,S26-T-11.txt
0,S26-T-12.txt
0,S26-T-13.txt
0,S26-T-14.txt
0,S26-T-15.txt
0,S26-T-16.txt
0,S26-T-17.txt
0,S26-T-18.txt
0,S26-T-19.txt
0,S26-T-20.txt
0,S26-T-21.txt
0,S26-T-22.txt
0,S26-T-23.txt
0,S26-T-24.txt
0,S26-T-25.txt
0,S26-T-26.txt
0,S26-T-27.txt
0,S26-T-28.txt
0,S26-T-29.txt
0,S26-T-30.txt
0,S26-T-31.txt
0,S26-T-32.txt
0,S26-T-33.txt
0,S26-T-34.txt
0,S26-T-35.txt
0,S26-T-36.txt
0,S26-T-37.txt
0,S26-T-38.txt
0,S26-T-39.txt
0,S26-T-40.txt
0,S26-T-41.txt
0,S26-T-42.txt
0,S26-T-43.txt
0,S26-T-44.txt
0,S26-T-45.txt
0,S26-T-46.txt
0,S26-T-47.txt
0,S26-T-48.txt
0,S26-T-49.txt
0,S26-T-50.txt
0,S26-T-51.txt
0,S26-T-52.txt
0,S26-T-53.txt
0,S26-T-54.txt
0,S26-T-55.txt
0,S26-T-56.txt
0,S26-T-57.txt
0,S26-T-58.txt
0,S26-T-59.txt
0,S26-T-60.txt
0,S26-T-61.txt
0,S26-T-62.txt
0,S26-T-63.txt
0,S26-T-64.txt
0,S26-T-65.txt
